종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"036010","아비코전자","KOSDAQ","일반전기전자","10550","200","1.93","140240453700"
"050860","아세아텍","KOSDAQ","기계·장비","2525","0","0.00","56812500000"
"136410","아셈스","KOSDAQ","화학","11150","200","1.83","122863031900"
"246720","아스타","KOSDAQ","제약","3495","70","2.04","44263402605"
"067390","아스트","KOSDAQ","운송장비·부품","3915","0","0.00","100665944775"
"159010","아스플로","KOSDAQ","기계·장비","8310","200","2.47","110811681090"
"127710","아시아경제","KOSDAQ","디지털컨텐츠","1510","-15","-0.98","52705163820"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","3320","-10","-0.30","36921185480"
"227610","아우딘퓨쳐스","KOSDAQ","화학","2455","5","0.20","57934729940"
"143160","아이디스","KOSDAQ","통신장비","18800","-450","-2.34","201468132000"
"054800","아이디스홀딩스","KOSDAQ","기타서비스","10800","-150","-1.37","111755764800"
"332370","아이디피","KOSDAQ","정보기기","4000","25","0.63","53094904000"
"339950","아이비김영","KOSDAQ","기타서비스","1785","-15","-0.83","80229779175"
"099190","아이센스","KOSDAQ","의료·정밀기기","34100","-400","-1.16","469002465800"
"289010","아이스크림에듀","KOSDAQ","출판·매체복제","4045","155","3.98","52035029665"
"214430","아이쓰리시스템","KOSDAQ","일반전기전자","16400","-350","-2.09","116550864000"
"040910","아이씨디","KOSDAQ","반도체","8000","40","0.50","144523304000"
"368600","아이씨에이치","KOSDAQ","기타제조","27100","850","3.24","153514860500"
"052860","아이앤씨","KOSDAQ","반도체","2445","0","0.00","43674678030"
"069920","아이에스이커머스","KOSDAQ","유통","6400","-280","-4.19","165288716800"
"038880","아이에이","KOSDAQ","반도체","713","1","0.14","210170403950"
"307180","아이엘사이언스","KOSDAQ","일반전기전자","2765","35","1.28","65123989700"
"101390","아이엠","KOSDAQ","IT부품","5890","0","0.00","47729438300"
"078860","아이오케이","KOSDAQ","오락·문화","481","-5","-1.03","46236833032"
"090150","아이윈","KOSDAQ","운송장비·부품","1740","-35","-1.97","72012203760"
"123010","아이윈플러스","KOSDAQ","반도체","478","-51","-9.64","73553182578"
"031310","아이즈비전","KOSDAQ","통신장비","2320","-20","-0.85","38140563360"
"185490","아이진","KOSDAQ","기타서비스","5980","-30","-0.50","128440473200"
"059100","아이컴포넌트","KOSDAQ","IT부품","6600","90","1.38","46667676000"
"262840","아이퀘스트","KOSDAQ","소프트웨어","6730","290","4.50","66357800000"
"175250","아이큐어","KOSDAQ","제약","4885","25","0.51","92823094445"
"052460","아이크래프트","KOSDAQ","컴퓨터서비스","2335","-75","-3.11","34109530560"
"119830","아이텍","KOSDAQ","반도체","6410","260","4.23","124761246530"
"052770","아이톡시","KOSDAQ","유통","2085","0","0.00","41353750305"
"124500","아이티센","KOSDAQ","컴퓨터서비스","3540","0","0.00","70471958820"
"372800","아이티아이즈","KOSDAQ","소프트웨어","7970","100","1.27","47636610300"
"084850","아이티엠반도체","KOSDAQ","반도체","30600","800","2.68","693944780400"
"114840","아이패밀리에스씨","KOSDAQ","화학","9350","-250","-2.60","79489473800"
"027360","아주IB투자","KOSDAQ","금융","2200","10","0.46","265810503200"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1785","5","0.28","38361486765"
"013310","아진산업","KOSDAQ","운송장비·부품","2645","55","2.12","102643409390"
"059120","아진엑스텍","KOSDAQ","반도체","8800","30","0.34","85787644800"
"158430","아톤","KOSDAQ","소프트웨어","27850","-250","-0.89","121247119450"
"067160","아프리카TV","KOSDAQ","소프트웨어","72200","-200","-0.28","829922177400"
"001540","안국약품","KOSDAQ","제약","7780","130","1.70","101470027600"
"053800","안랩","KOSDAQ","소프트웨어","61700","700","1.15","617854853500"
"065660","안트로젠","KOSDAQ","유통","14150","150","1.07","137698927950"
"297570","알로이스","KOSDAQ","통신장비","1350","-5","-0.37","46738644300"
"260660","알리코제약","KOSDAQ","제약","5180","20","0.39","79393968780"
"361570","알비더블유","KOSDAQ","오락·문화","14350","-150","-1.03","138021069550"
"131370","알서포트","KOSDAQ","디지털컨텐츠","3975","70","1.79","211736654925"
"140670","알에스오토메이션","KOSDAQ","IT부품","12900","250","1.98","120010506000"
"096610","알에프세미","KOSDAQ","반도체","2790","50","1.82","30337935480"
"061040","알에프텍","KOSDAQ","통신장비","4190","-5","-0.12","134453995210"
"148250","알엔투테크놀로지","KOSDAQ","정보기기","9180","-40","-0.43","70194769020"
"347860","알체라","KOSDAQ","소프트웨어","9230","-60","-0.65","128767213120"
"196170","알테오젠","KOSDAQ","기타서비스","35850","-500","-1.38","1539172607250"
"123750","알톤스포츠","KOSDAQ","운송장비·부품","4205","970","29.98","53598178885"
"085810","알티캐스트","KOSDAQ","소프트웨어","2000","120","6.38","59371538000"
"117670","알파홀딩스","KOSDAQ","반도체","1220","40","3.39","32839514700"
"314140","알피바이오","KOSDAQ","제약","13150","-450","-3.31","102884837300"
"291650","압타머사이언스","KOSDAQ","기타서비스","7760","-140","-1.77","65883377760"
"293780","압타바이오","KOSDAQ","기타서비스","12450","150","1.22","277620881700"
"196300","애니젠","KOSDAQ","제약","7950","60","0.76","44540320200"
"310200","애니플러스","KOSDAQ","오락·문화","2695","115","4.46","93621330110"
"179530","애드바이오텍","KOSDAQ","제약","3725","-40","-1.06","34048153900"
"900100","애머릿지","KOSDAQ","유통","2670","-125","-4.47","85860439560"
"205500","액션스퀘어","KOSDAQ","디지털컨텐츠","3750","0","0.00","172604797500"
"052790","액토즈소프트","KOSDAQ","디지털컨텐츠","6340","80","1.28","71836244920"
"290740","액트로","KOSDAQ","IT부품","5780","20","0.35","58175763580"
"238090","앤디포스","KOSDAQ","비금속","4955","-45","-0.90","118817446365"
"092600","앤씨앤","KOSDAQ","반도체","1720","-85","-4.71","43143649240"
"129890","앱코","KOSDAQ","정보기기","7740","-500","-6.07","78395998680"
"174900","앱클론","KOSDAQ","제약","12300","-200","-1.60","188412248700"
"255440","야스","KOSDAQ","IT부품","7400","-170","-2.25","96629200000"
"030960","양지사","KOSDAQ","출판·매체복제","46050","-5250","-10.23","735879000000"
"102120","어보브반도체","KOSDAQ","반도체","9930","30","0.30","176562877290"
"263540","어스앤에어로스페이스","KOSDAQ","운송장비·부품","10900","0","0.00","84297842300"
"238120","얼라인드","KOSDAQ","의료·정밀기기","7350","-30","-0.41","52842442800"
"019990","에너토크","KOSDAQ","기계·장비","7720","-60","-0.77","75316999360"
"270660","에브리봇","KOSDAQ","일반전기전자","15100","600","4.14","184089264200"
"038680","에스넷","KOSDAQ","컴퓨터서비스","4390","-30","-0.68","70877265570"
"217480","에스디생명공학","KOSDAQ","화학","3495","90","2.64","78340655670"
"121890","에스디시스템","KOSDAQ","정보기기","739","0","0.00","8238120740"
"097780","에스맥","KOSDAQ","운송장비·부품","1930","-105","-5.16","109438816500"
"042110","에스씨디","KOSDAQ","일반전기전자","1510","-30","-1.95","72977641640"
"298060","에스씨엠생명과학","KOSDAQ","제약","5760","-20","-0.35","69814483200"
"065420","에스아이리소스","KOSDAQ","광업","833","65","8.46","56707462938"
"103230","에스앤더블류","KOSDAQ","기계·장비","2505","0","0.00","18036000000"
"260970","에스앤디","KOSDAQ","음식료·담배","17950","400","2.28","72866589000"
"101490","에스앤에스텍","KOSDAQ","반도체","23700","700","3.04","508399293900"
"095910","에스에너지","KOSDAQ","IT부품","3960","-5","-0.13","77237831880"
"275630","에스에스알","KOSDAQ","소프트웨어","6590","0","0.00","39658547510"
"031330","에스에이엠티","KOSDAQ","유통","2560","-50","-1.92","255987371520"
"060540","에스에이티","KOSDAQ","통신장비","2005","-25","-1.23","52397278530"
"351320","에스에이티이엔지","KOSDAQ","IT부품","2835","-55","-1.90","62415036810"
"056190","에스에프에이","KOSDAQ","기계·장비","37350","-450","-1.19","1341192186000"
"080000","에스엔유","KOSDAQ","기계·장비","2300","80","3.60","78942601000"
"214310","에스엘바이오닉스","KOSDAQ","반도체","661","3","0.46","43899749845"
"041510","에스엠","KOSDAQ","오락·문화","63400","1800","2.92","1508577703400"
"007820","에스엠코어","KOSDAQ","기계·장비","5430","30","0.56","108784326780"
"109610","에스와이","KOSDAQ","금속","2950","140","4.98","144276830000"
"306040","에스제이그룹","KOSDAQ","섬유·의류","15800","-300","-1.86","155880082400"
"408920","에스케이증권7호스팩","KOSDAQ","금융","2185","0","0.00","7909700000"
"435870","에스케이증권제8호스팩","KOSDAQ","금융","2125","-5","-0.23","7905000000"
"096630","에스코넥","KOSDAQ","IT부품","843","-32","-3.66","55874008809"
"069510","에스텍","KOSDAQ","일반전기전자","7170","10","0.14","78224700000"
"041910","에스텍파마","KOSDAQ","제약","7000","10","0.14","83287841000"
"234300","에스트래픽","KOSDAQ","소프트웨어","3175","20","0.63","82975234100"
"039440","에스티아이","KOSDAQ","반도체","13050","-150","-1.14","206581500000"
"098660","에스티오","KOSDAQ","섬유·의류","3300","360","12.24","41253220800"
"052020","에스티큐브","KOSDAQ","IT부품","25850","750","2.99","1116356807500"
"237690","에스티팜","KOSDAQ","제약","79900","500","0.63","1502821122500"
"050760","에스폴리텍","KOSDAQ","화학","2565","-10","-0.39","41898449070"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","24500","-400","-1.61","168420742000"
"317830","에스피시스템스","KOSDAQ","기계·장비","7980","-150","-1.85","73264858800"
"058610","에스피지","KOSDAQ","IT부품","19350","-400","-2.03","429131916000"
"043340","에쎈테크","KOSDAQ","기계·장비","785","-23","-2.85","56520000000"
"187660","에이디엠코리아","KOSDAQ","기타서비스","2035","-35","-1.69","44436768750"
"054630","에이디칩스","KOSDAQ","기타제조","287","5","1.77","22876615307"
"200710","에이디테크놀로지","KOSDAQ","반도체","13050","-300","-2.25","174012967350"
"096690","에이루트","KOSDAQ","정보기기","505","4","0.80","81296893740"
"298380","에이비엘바이오","KOSDAQ","제약","17800","-150","-0.84","848312649200"
"203400","에이비온","KOSDAQ","기타서비스","7300","-150","-2.01","137570230100"
"195990","에이비프로바이오","KOSDAQ","기계·장비","600","-8","-1.32","164213832600"
"003800","에이스침대","KOSDAQ","기타제조","34300","-100","-0.29","380387000000"
"088800","에이스테크","KOSDAQ","통신장비","5010","35","0.70","225079625730"
"241840","에이스토리","KOSDAQ","오락·문화","18650","200","1.08","177920888100"
"312610","에이에프더블류","KOSDAQ","일반전기전자","4050","-30","-0.74","82040396400"
"072990","에이치시티","KOSDAQ","기타서비스","7790","0","0.00","55087125220"
"227100","에이치앤비디자인","KOSDAQ","일반전기전자","4935","-50","-1.00","54348770070"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","19000","-900","-4.52","102450185000"
"353070","에이치엠씨제4호스팩","KOSDAQ","금융","2030","5","0.25","8749300000"
"353060","에이치엠씨제5호스팩","KOSDAQ","금융","2020","-10","-0.49","10332300000"
"148930","에이치와이티씨","KOSDAQ","IT부품","10050","-100","-0.99","101456890650"
"044780","에이치케이","KOSDAQ","기계·장비","1685","-50","-2.88","31182251095"
"357230","에이치피오","KOSDAQ","음식료·담배","7330","260","3.68","146146712800"
"071670","에이테크솔루션","KOSDAQ","기계·장비","8940","180","2.05","89400000000"
"045660","에이텍","KOSDAQ","정보기기","9620","-100","-1.03","79461200000"
"224110","에이텍티앤","KOSDAQ","정보기기","12050","-700","-5.49","64347000000"
"230980","에이트원","KOSDAQ","출판·매체복제","906","-1","-0.11","57218030454"
"021080","에이티넘인베스트","KOSDAQ","금융","2550","25","0.99","122400000000"
"089530","에이티세미콘","KOSDAQ","반도체","1190","-35","-2.86","68009810190"
"200470","에이팩트","KOSDAQ","반도체","4940","135","2.81","91272373660"
"262260","에이프로","KOSDAQ","일반전기전자","17100","650","3.95","246934995300"
"109960","에이프로젠 H&G","KOSDAQ","유통","383","-2","-0.52","68440268111"
"397030","에이프릴바이오","KOSDAQ","기타서비스","11550","-350","-2.94","121904763750"
"089970","에이피티씨","KOSDAQ","기계·장비","13600","100","0.74","326136092000"
"230240","에치에프알","KOSDAQ","통신장비","30600","400","1.32","412764195600"
"230360","에코마케팅","KOSDAQ","기타서비스","12750","-100","-0.78","411799869750"
"038870","에코바이오","KOSDAQ","기타서비스","6030","260","4.51","71178644610"
"128540","에코캡","KOSDAQ","운송장비·부품","4560","-65","-1.41","121708497600"
"086520","에코프로","KOSDAQ","금융","122300","4600","3.91","3063798939200"
"247540","에코프로비엠","KOSDAQ","일반전기전자","99500","1100","1.12","9731233728000"
"383310","에코프로에이치엔","KOSDAQ","화학","51700","1600","3.19","791264984400"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2945","-60","-2.00","100628794650"
"073540","에프알텍","KOSDAQ","통신장비","2690","-60","-2.18","30666000000"
"064850","에프앤가이드","KOSDAQ","기타서비스","5870","-130","-2.17","70909600000"
"064090","에프앤리퍼블릭","KOSDAQ","유통","4905","-245","-4.76","53903051145"
"036810","에프에스티","KOSDAQ","반도체","12000","200","1.69","261081468000"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","4400","-55","-1.23","66916946800"
"083500","에프엔에스테크","KOSDAQ","기계·장비","6930","30","0.43","58840703460"
"054940","엑사이엔씨","KOSDAQ","건설","1100","-25","-2.22","36490902800"
"950130","엑세스바이오","KOSDAQ","제약","11300","550","5.12","410365455100"
"205100","엑셈","KOSDAQ","소프트웨어","3520","15","0.43","128065600960"
"070300","엑스큐어","KOSDAQ","소프트웨어","4065","320","8.54","29943090810"
"092870","엑시콘","KOSDAQ","반도체","8500","60","0.71","89047079500"
"317870","엔바이오니아","KOSDAQ","기타제조","7430","0","0.00","58512371930"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","3260","-55","-1.66","107008561120"
"236810","엔비티","KOSDAQ","기타서비스","4245","-50","-1.16","72060683370"
"333620","엔시스","KOSDAQ","일반전기전자","12000","-100","-0.83","126676128000"
"101400","엔시트론","KOSDAQ","반도체","670","50","8.06","31626665260"
"217820","엔에스","KOSDAQ","기계·장비","6520","-130","-1.95","75066305240"
"031860","엔에스엔","KOSDAQ","유통","1105","35","3.27","93528986785"
"391060","엔에이치스팩20호","KOSDAQ","금융","2045","-5","-0.24","52147500000"
"396770","엔에이치스팩22호","KOSDAQ","금융","2190","0","0.00","14103600000"
"422040","엔에이치스팩23호","KOSDAQ","금융","2095","-10","-0.48","15000200000"
"265740","엔에프씨","KOSDAQ","화학","8190","-50","-0.61","73151442000"
"354200","엔젠바이오","KOSDAQ","기타서비스","9470","-730","-7.16","118402576640"
"208860","엔지스테크널러지","KOSDAQ","소프트웨어","2205","0","0.00","25233717915"
"183490","엔지켐생명과학","KOSDAQ","제약","2100","0","0.00","177004963800"
"182400","엔케이맥스","KOSDAQ","제약","11900","250","2.15","473411500100"
"348370","엔켐","KOSDAQ","화학","69100","1900","2.83","1060026407900"
"069410","엔텔스","KOSDAQ","소프트웨어","4455","5","0.11","45640690920"
"227950","엔투텍","KOSDAQ","기계·장비","769","35","4.77","70418541175"
"291230","엔피","KOSDAQ","기타서비스","4585","-70","-1.50","189411214685"
"198080","엔피디","KOSDAQ","IT부품","1950","0","0.00","41993610750"
"048830","엔피케이","KOSDAQ","화학","1745","-35","-1.97","32673245635"
"096870","엘디티","KOSDAQ","반도체","3460","-90","-2.54","23107264000"
"376190","엘비루셈","KOSDAQ","반도체","7110","60","0.85","174906000000"
"061970","엘비세미콘","KOSDAQ","반도체","8080","120","1.51","353779503360"
"138690","엘아이에스","KOSDAQ","반도체","982","0","0.00","22849431320"
"290650","엘앤씨바이오","KOSDAQ","제약","20400","2900","16.57","462771776400"
"066970","엘앤에프","KOSDAQ","IT부품","194800","1300","0.67","6999089196800"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","10900","-150","-1.36","146121683100"
"073110","엘엠에스","KOSDAQ","IT부품","6700","10","0.15","59601558500"
"083310","엘오티베큠","KOSDAQ","반도체","9270","220","2.43","165099005910"
"037950","엘컴텍","KOSDAQ","IT부품","846","-4","-0.47","71442601074"
"170920","엘티씨","KOSDAQ","반도체","10000","-400","-3.85","80647650000"
"058630","엠게임","KOSDAQ","디지털컨텐츠","5580","-40","-0.71","109054833660"
"058970","엠로","KOSDAQ","소프트웨어","13050","-350","-2.61","146318166000"
"019590","엠벤처투자","KOSDAQ","금융","1195","0","0.00","100948058785"
"169330","엠브레인","KOSDAQ","기타서비스","3185","55","1.76","57129083830"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","12750","-50","-0.39","404927352000"
"009780","엠에스씨","KOSDAQ","음식료·담배","5430","-270","-4.74","95568000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","4045","0","0.00","176555537070"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","797","-18","-2.21","24126513020"
"033160","엠케이전자","KOSDAQ","반도체","10000","80","0.81","218076890000"
"347890","엠투아이","KOSDAQ","정보기기","8500","-210","-2.41","142784734000"
"033310","엠투엔","KOSDAQ","금속","9510","920","10.71","383654616810"
"259630","엠플러스","KOSDAQ","기계·장비","13150","-50","-0.38","161513586300"
"065150","엠피대산","KOSDAQ","유통","397","2","0.51","49737114785"
"115960","연우","KOSDAQ","화학","13450","0","0.00","166753100000"
"090740","연이비앤티","KOSDAQ","IT부품","130","-5","-3.70","2919723950"
"060850","영림원소프트랩","KOSDAQ","소프트웨어","7870","-180","-2.24","63990970000"
"007530","영신금속","KOSDAQ","금속","2500","-5","-0.20","47936130000"
"143540","영우디에스피","KOSDAQ","반도체","1450","5","0.35","64669847750"
"112290","영창케미칼","KOSDAQ","반도체","12250","100","0.82","123854176250"
"036560","영풍정밀","KOSDAQ","기계·장비","10800","250","2.37","170100000000"
"265560","영화테크","KOSDAQ","운송장비·부품","9900","90","0.92","105832782000"
"036000","예림당","KOSDAQ","출판·매체복제","1575","5","0.32","36278986275"
"250930","예선테크","KOSDAQ","화학","1120","-75","-6.28","36960492800"
"053280","예스24","KOSDAQ","인터넷","4975","-10","-0.20","124375000000"
"122640","예스티","KOSDAQ","반도체","7610","10","0.13","137374578500"
"900300","오가닉티코스메틱","KOSDAQ","금융","242","1","0.41","30625700160"
"045060","오공","KOSDAQ","화학","3065","-5","-0.16","51927150310"
"080520","오디텍","KOSDAQ","반도체","4130","-5","-0.12","48513495170"
"039830","오로라","KOSDAQ","기타서비스","7380","-20","-0.27","79430128200"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","12700","2900","29.59","118955083400"
"046120","오르비텍","KOSDAQ","기타서비스","5050","90","1.81","136697561200"
"014940","오리엔탈정공","KOSDAQ","기계·장비","2680","0","0.00","122137411480"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1425","10","0.71","45233649600"
"010470","오리콤","KOSDAQ","기타서비스","5810","30","0.52","69575040500"
"352910","오비고","KOSDAQ","소프트웨어","9990","20","0.20","120414395070"
"053980","오상자이엘","KOSDAQ","컴퓨터서비스","4380","15","0.34","77735723160"
"052420","오성첨단소재","KOSDAQ","IT부품","2605","-95","-3.52","187996973120"
"241790","오션브릿지","KOSDAQ","반도체","12450","-100","-0.80","124532793300"
"039200","오스코텍","KOSDAQ","제약","21750","1300","6.36","656991918750"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","2600","115","4.63","44562320400"
"031510","오스템","KOSDAQ","운송장비·부품","1450","-65","-4.29","40600000000"
"048260","오스템임플란트","KOSDAQ","의료·정밀기기","117500","1500","1.29","1678571747500"
"138080","오이솔루션","KOSDAQ","통신장비","16500","0","0.00","175297567500"
"080580","오킨스전자","KOSDAQ","반도체","18400","200","1.10","325299083200"
"067170","오텍","KOSDAQ","운송장비·부품","5090","-10","-0.20","78343269450"
"353590","오토앤","KOSDAQ","유통","12150","-100","-0.82","156438175500"
"173130","오파스넷","KOSDAQ","소프트웨어","5280","160","3.13","62623070400"
"049480","오픈베이스","KOSDAQ","컴퓨터서비스","2355","10","0.43","73999711965"
"394280","오픈엣지테크놀로지","KOSDAQ","소프트웨어","11200","300","2.75","233749308800"
"309930","오하임아이엔티","KOSDAQ","유통","2415","-70","-2.82","51242489130"
"244460","올리패스","KOSDAQ","제약","4285","-65","-1.49","120381937285"
"226950","올릭스","KOSDAQ","기타서비스","18450","400","2.22","252823302000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","1640","30","1.86","76176942200"
"131030","옵투스제약","KOSDAQ","제약","6080","0","0.00","98211224960"
"082210","옵트론텍","KOSDAQ","IT부품","4000","0","0.00","97935780000"
"109080","옵티시스","KOSDAQ","통신장비","10600","150","1.44","59741600000"
"153710","옵티팜","KOSDAQ","제약","8140","-30","-0.37","119413458120"
"321820","와이더플래닛","KOSDAQ","출판·매체복제","5530","-100","-1.78","38202799460"
"122990","와이솔","KOSDAQ","반도체","6750","-10","-0.15","190261851750"
"232140","와이아이케이","KOSDAQ","반도체","3030","-40","-1.30","248597410500"
"065530","와이어블","KOSDAQ","통신서비스","2175","-35","-1.58","114970500000"
"067900","와이엔텍","KOSDAQ","기타서비스","8030","-50","-0.62","146143261770"
"155650","와이엠씨","KOSDAQ","IT부품","6070","70","1.17","121244353060"
"273640","와이엠텍","KOSDAQ","일반전기전자","16800","150","0.90","184228800000"
"251370","와이엠티","KOSDAQ","화학","12850","-300","-2.28","209640862400"
"066430","와이오엠","KOSDAQ","유통","1340","5","0.37","21989890440"
"193250","와이제이엠게임즈","KOSDAQ","IT부품","1245","0","0.00","71497581120"
"273060","와이즈버즈","KOSDAQ","기타서비스","1040","-5","-0.48","52477965280"
"019210","와이지-원","KOSDAQ","금속","5670","-30","-0.53","173353553730"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","44300","1250","2.90","826137808700"
"332570","와이팜","KOSDAQ","IT부품","3340","-65","-1.91","124052129040"
"079000","와토스코리아","KOSDAQ","화학","5170","-10","-0.19","37224000000"
"032820","우리기술","KOSDAQ","일반전기전자","1330","5","0.38","200331388320"
"041190","우리기술투자","KOSDAQ","금융","4450","-35","-0.78","373800000000"
"115440","우리넷","KOSDAQ","통신장비","8110","-90","-1.10","79405675020"
"046970","우리로","KOSDAQ","유통","1105","-30","-2.64","35414845570"
"082850","우리바이오","KOSDAQ","일반전기전자","3305","-30","-0.90","158413865290"
"215360","우리산업","KOSDAQ","운송장비·부품","13400","-100","-0.74","122370984200"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","4310","120","2.86","81404439710"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1655","-40","-2.36","114588299165"
"037400","우리엔터프라이즈","KOSDAQ","유통","2280","-60","-2.56","59789228880"
"153490","우리이앤엘","KOSDAQ","반도체","1070","-50","-4.46","55083600000"
"101170","우림피티에스","KOSDAQ","기계·장비","6760","120","1.81","91260000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","2610","-10","-0.38","95590010250"
"103840","우양","KOSDAQ","음식료·담배","2650","-30","-1.12","37783700000"
"046940","우원개발","KOSDAQ","건설","3340","35","1.06","60368329000"
"215380","우정바이오","KOSDAQ","기타서비스","3200","-10","-0.31","41464035200"
"065680","우주일렉트로","KOSDAQ","IT부품","16200","50","0.31","160934364000"
"018620","우진비앤지","KOSDAQ","제약","1880","30","1.62","54311870840"
"307280","원바이오젠","KOSDAQ","제약","1350","40","3.05","49213450800"
"053080","원방테크","KOSDAQ","기계·장비","8400","80","0.96","109198378800"
"032940","원익","KOSDAQ","유통","2910","25","0.87","52942299300"
"240810","원익IPS","KOSDAQ","반도체","24350","1250","5.41","1195192989350"
"074600","원익QnC","KOSDAQ","비금속","22950","500","2.23","603309600000"
"104830","원익머트리얼즈","KOSDAQ","반도체","25850","750","2.99","325916800000"
"014190","원익큐브","KOSDAQ","유통","1845","-10","-0.54","65312826570"
"131390","원익피앤이","KOSDAQ","일반전기전자","14250","-50","-0.35","211169467500"
"030530","원익홀딩스","KOSDAQ","기계·장비","3055","90","3.04","235962031955"
"012620","원일특강","KOSDAQ","금속","9250","-10","-0.11","40700000000"
"382840","원준","KOSDAQ","기계·장비","18800","50","0.27","283138772400"
"336570","원텍","KOSDAQ","의료·정밀기기","2470","5","0.20","214981268970"
"376980","원티드랩","KOSDAQ","소프트웨어","14200","0","0.00","134021531200"
"008370","원풍","KOSDAQ","화학","4465","-55","-1.22","53580000000"
"008290","원풍물산","KOSDAQ","섬유·의류","691","-7","-1.00","28119332189"
"101160","월덱스","KOSDAQ","반도체","19050","600","3.25","314534416650"
"336060","웨이버스","KOSDAQ","출판·매체복제","1055","40","3.94","49252886000"
"095270","웨이브일렉트로","KOSDAQ","IT부품","4545","95","2.13","68044358520"
"065950","웰크론","KOSDAQ","섬유·의류","2820","60","2.17","79612271640"
"076080","웰크론한텍","KOSDAQ","건설","4150","805","24.07","86389495900"
"196700","웹스","KOSDAQ","화학","2350","-90","-3.69","33755738400"
"069080","웹젠","KOSDAQ","디지털컨텐츠","14000","0","0.00","494352376000"
"053580","웹케시","KOSDAQ","금융","14000","50","0.36","193007472000"
"071460","위니아","KOSDAQ","일반전기전자","1595","0","0.00","57367835525"
"377460","위니아에이드","KOSDAQ","운송","6380","-10","-0.16","98209923900"
"044340","위닉스","KOSDAQ","일반전기전자","9110","-60","-0.65","162826901750"
"330350","위더스제약","KOSDAQ","제약","6290","-20","-0.32","82982573620"
"348350","위드텍","KOSDAQ","의료·정밀기기","12450","0","0.00","126785820000"
"112040","위메이드","KOSDAQ","디지털컨텐츠","40900","300","0.74","1382295745800"
"101730","위메이드맥스","KOSDAQ","디지털컨텐츠","12800","0","0.00","426179737600"
"123420","위메이드플레이","KOSDAQ","디지털컨텐츠","16450","-150","-0.90","188678900900"
"065370","위세아이텍","KOSDAQ","출판·매체복제","10300","-100","-0.96","67731502200"
"038620","위즈코프","KOSDAQ","유통","786","-4","-0.51","52305521490"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","16400","750","4.79","701300424400"
"036090","위지트","KOSDAQ","기계·장비","686","4","0.59","67184666752"
"136540","윈스","KOSDAQ","소프트웨어","12100","100","0.83","167756360200"
"320000","윈텍","KOSDAQ","기계·장비","1815","30","1.68","33575953620"
"097800","윈팩","KOSDAQ","반도체","1305","-5","-0.38","64815619005"
"192390","윈하이텍","KOSDAQ","금속","3185","-55","-1.70","33942213760"
"313760","윌링스","KOSDAQ","일반전기전자","8190","240","3.02","46581992730"
"900340","윙입푸드","KOSDAQ","금융","973","-11","-1.12","46678145444"
"064510","유네코","KOSDAQ","기계·장비","2750","0","0.00","27821777500"
"036200","유니셈","KOSDAQ","반도체","6410","-100","-1.54","196557669430"
"018000","유니슨","KOSDAQ","기계·장비","1910","-65","-3.29","233493723930"
"203450","유니온커뮤니티","KOSDAQ","일반전기전자","2930","50","1.74","43009490510"
"011320","유니크","KOSDAQ","운송장비·부품","4920","45","0.92","95057819400"
"086390","유니테스트","KOSDAQ","반도체","13450","-100","-0.74","284253994700"
"241690","유니테크노","KOSDAQ","운송장비·부품","3850","0","0.00","96294525250"
"142210","유니트론텍","KOSDAQ","유통","2970","-60","-1.98","55849549140"
"048430","유라테크","KOSDAQ","일반전기전자","5640","-270","-4.57","64972800000"
"206650","유바이오로직스","KOSDAQ","제약","10800","150","1.41","393603915600"
"089850","유비벨록스","KOSDAQ","소프트웨어","13850","250","1.84","98552403450"
"032620","유비케어","KOSDAQ","소프트웨어","4390","-20","-0.45","229145440210"
"264450","유비쿼스","KOSDAQ","통신장비","14700","0","0.00","150611878200"
"078070","유비쿼스홀딩스","KOSDAQ","금융","13850","150","1.09","258948297800"
"024800","유성티엔에스","KOSDAQ","운송","2335","-25","-1.06","73035573030"
"054930","유신","KOSDAQ","기타서비스","44650","10300","29.99","133950000000"
"069330","유아이디","KOSDAQ","IT부품","1585","-40","-2.46","22492879235"
"049520","유아이엘","KOSDAQ","IT부품","2900","-70","-2.36","63176314400"
